wav_filename,wav_filesize,transcript
./train/waves/VIVOSSPK34/VIVOSSPK34_057.wav,133080,với những người trẻ tuổi tràn đầy nhiệt huyết đây là lý do chính để họ quyết định trụ lại
./train/waves/VIVOSSPK32/VIVOSSPK32_186.wav,212080,điển hình là việc can thiệp vào vụ án chia chác đất đai ở đồ sơn hải phòng
./train/waves/VIVOSSPK37/VIVOSSPK37_063.wav,188080,theo một cán bộ điều tra cơ quan công an đang làm hồ sơ để sớm khởi tố vụ án
./train/waves/VIVOSSPK17/VIVOSSPK17_055.wav,105080,một người tuân thủ luật chơi một cách thông minh
./train/waves/VIVOSSPK03/VIVOSSPK03_R083.wav,113044,xen giữa những lùm cây ăn trái
./train/waves/VIVOSSPK45/VIVOSSPK45_254.wav,114026,duy về phòng cất tài liệu trước khi xuống nhà ăn
./train/waves/VIVOSSPK33/VIVOSSPK33_204.wav,216080,thế nhưng các hướng dẫn tính thuế của cơ quan thuế lại không đề cập khoản chi phí này
./train/waves/VIVOSSPK16/VIVOSSPK16_216.wav,56080,ba mươi tám ba mươi chín
./train/waves/VIVOSSPK27/VIVOSSPK27_073.wav,204080,rửa sạch với nước lạnh bạn sẽ ngay lập tức cảm nhận được sự khác biệt
./train/waves/VIVOSSPK01/VIVOSSPK01_R004.wav,159044,anh đã nhìn thấy trong những lải nhải dông dài của nhu
./train/waves/VIVOSSPK46/VIVOSSPK46_257.wav,147026,ở đây có ngày đón vài trăm lao động mà vẫn thiếu người
./train/waves/VIVOSSPK02/VIVOSSPK02_R161.wav,116044,hãy thử một lần phu xướng phụ tùy
./train/waves/VIVOSSPK15/VIVOSSPK15_053.wav,90080,anh phải khai tất tần tật
./train/waves/VIVOSSPK41/VIVOSSPK41_269.wav,98026,nhận thư cái mận chẳng biết nên vui hay buồn đây
./train/waves/VIVOSSPK40/VIVOSSPK40_289.wav,127026,sự chuẩn bị tích cực cùng cơ hội đã tạo nên may mắn
./train/waves/VIVOSSPK13/VIVOSSPK13_080.wav,159080,tuy ra đời sau nhưng nó không hề bị che khuất
./train/waves/VIVOSSPK22/VIVOSSPK22_181.wav,144080,những con tàu hải tặc lởn vởn cần phải dẹp bỏ ngay
./train/waves/VIVOSSPK14/VIVOSSPK14_104.wav,116080,hèn chi em thấy má nó phính ra một chút
./train/waves/VIVOSSPK02/VIVOSSPK02_R014.wav,134044,có người vô ý để chuông reo năm bảy lần
./train/waves/VIVOSSPK19/VIVOSSPK19_031.wav,134080,gặp hôm đang tì tũm bám mông trâu thì cô về ngang
./train/waves/VIVOSSPK02/VIVOSSPK02_R190.wav,140044,mẹ bỏ nhà đi làm thuê rồi không thấy về nữa
./train/waves/VIVOSSPK10/VIVOSSPK10_R131.wav,134044,làm rối một việc vốn đơn giản trở nên phức tạp
./train/waves/VIVOSSPK16/VIVOSSPK16_192.wav,136080,của năm xem ra khá bất ngờ vì có vẻ đậm vị béo
./train/waves/VIVOSSPK23/VIVOSSPK23_109.wav,196080,nhiều ý kiến cũng đề nghị đưa ra các biện pháp cụ thể nhằm xử lý cán bộ vi phạm trong quá trình tổ chức kiểm tra
./train/waves/VIVOSSPK28/VIVOSSPK28_017.wav,201080,tâm thế cũng là vừa học vừa chơi thường thấy ở các lớp học thêm tại gia
./train/waves/VIVOSSPK05/VIVOSSPK05_R108.wav,118044,chỉ có một mình bà xuân thui thủi vào ra
./train/waves/VIVOSSPK31/VIVOSSPK31_224.wav,200080,sau đó nếu có điều kiện thì đi học lại đôi mắt an sáng bừng khi nói về dự tính tương lai của mình
./train/waves/VIVOSSPK35/VIVOSSPK35_005.wav,294080,nhưng vẻ đẹp bóng đá cũng rất mong manh khi người ta sẵn sàng bỏ bóng đá người
./train/waves/VIVOSSPK13/VIVOSSPK13_208.wav,82080,hai mươi hai hai mươi ba
./train/waves/VIVOSSPK01/VIVOSSPK01_R089.wav,84044,chớ không được nói nhăng nhít
./train/waves/VIVOSSPK46/VIVOSSPK46_077.wav,115026,đây là nhà cung cấp bóng miễn phí cho toàn đội
./train/waves/VIVOSSPK22/VIVOSSPK22_048.wav,91080,cảm thấy mình hoàn toàn khác biệt
./train/waves/VIVOSSPK12/VIVOSSPK12_R010.wav,114044,các nhà khoa học đang tiến thêm một bước
./train/waves/VIVOSSPK19/VIVOSSPK19_170.wav,76080,tẳn mẳn tỉ mỉ
./train/waves/VIVOSSPK34/VIVOSSPK34_282.wav,150080,cuối cùng tất cả mọi sự chủ động đều hướng tới một mong muốn là thuyết phục được nhà tuyển dụng
./train/waves/VIVOSSPK02/VIVOSSPK02_R025.wav,111044,không phải là những vỉa hè trống huếch trống hoác
./train/waves/VIVOSSPK06/VIVOSSPK06_R032.wav,130044,các đường nét của cơ thể hình dạng này
./train/waves/VIVOSSPK30/VIVOSSPK30_063.wav,243080,một ông bố trực ở phòng tiếp dân một tối hỏi con gái bạn con vừa đến tên gì
./train/waves/VIVOSSPK34/VIVOSSPK34_258.wav,108080,những kỹ năng để làm bài thi môn lịch sử đạt kết quả tốt nhất
./train/waves/VIVOSSPK19/VIVOSSPK19_184.wav,119080,tuy nhiên tới mùa lạnh các quầy hàng sang trọng này
./train/waves/VIVOSSPK20/VIVOSSPK20_251.wav,58080,cái chết của nàng tiên nâu
./train/waves/VIVOSSPK32/VIVOSSPK32_014.wav,242080,đối với phần công trình ngầm thì giải pháp ăn chắc mặc bền luôn tỏ ra hiệu quả hơn cả
./train/waves/VIVOSSPK11/VIVOSSPK11_T016.wav,157044,dạo này khác vắng quá chắc phải quảng cáo thêm
./train/waves/VIVOSSPK36/VIVOSSPK36_031.wav,182080,lý do là công trình này được khởi công xây dựng đã lâu nên không thể xác định được việc đào đất đóng búa
./train/waves/VIVOSSPK11/VIVOSSPK11_R186.wav,78044,mặt trái của thế giới
./train/waves/VIVOSSPK18/VIVOSSPK18_061.wav,106080,lần đầu tiên một vở kịch tết không hề có nữ diễn viên
./train/waves/VIVOSSPK02/VIVOSSPK02_R166.wav,94044,võ văn thành thực hiện
./train/waves/VIVOSSPK26/VIVOSSPK26_066.wav,200080,khó khăn chung của nhiều phường là giải quyết việc làm cho người hồi gia
./train/waves/VIVOSSPK17/VIVOSSPK17_072.wav,105080,sự việc bắt nguồn từ cú vào bóng thô bạo
./train/waves/VIVOSSPK35/VIVOSSPK35_199.wav,397080,các cơ sở giáo dục thực hiện chương trình chất lượng cao được thu học phí theo nguyên tắc tương xứng để trang trải chi phí đào tạo
./train/waves/VIVOSSPK46/VIVOSSPK46_249.wav,157026,sinh non thiếu sữa má vất vả xin từng miếng sữa cực khổ trăm bề
./train/waves/VIVOSSPK45/VIVOSSPK45_133.wav,140026,bạn nhanh chóng nhận ra công việc là một quả banh làm bằng cao su
./train/waves/VIVOSSPK44/VIVOSSPK44_015.wav,110026,muộn nhưng cũng phải cố làm hạt trưởng nguyễn tuấn sơn bày tỏ
./train/waves/VIVOSSPK03/VIVOSSPK03_T011.wav,108044,thú vui của ta là tra tấn tinh thần
./train/waves/VIVOSSPK41/VIVOSSPK41_229.wav,107026,nguyên tử bảng tuần hoàn các nguyên tố hóa học liên kết hóa học
./train/waves/VIVOSSPK02/VIVOSSPK02_R158.wav,108044,từ cảng cá lý sơn vào đất liền
./train/waves/VIVOSSPK11/VIVOSSPK11_T043.wav,116044,thiệt ra ổng qua đây để ăn chơi
./train/waves/VIVOSSPK40/VIVOSSPK40_047.wav,122026,một số loại hợp chất có trong dầu gội dành cho những loại tóc này
./train/waves/VIVOSSPK17/VIVOSSPK17_146.wav,82080,và liên tục giữ đủ nhiệt độ cần thiết
./train/waves/VIVOSSPK16/VIVOSSPK16_045.wav,95080,đã nằm trong vô thức của trịnh công sơn từ trẻ
./train/waves/VIVOSSPK14/VIVOSSPK14_008.wav,96080,kể từ đầu mùa khô đến nay
./train/waves/VIVOSSPK45/VIVOSSPK45_069.wav,150026,còn hằng năm thanh tra sở có tổ chức kiểm tra theo định kỳ
./train/waves/VIVOSSPK32/VIVOSSPK32_012.wav,175080,ngoài ra những người mắc bệnh tự kỷ hoang tưởng bị rình rập ám hại
./train/waves/VIVOSSPK10/VIVOSSPK10_R041.wav,115044,cũng được phát hiện không cánh mà bay
./train/waves/VIVOSSPK11/VIVOSSPK11_R121.wav,132044,và bạn sẽ biết được điều bạn cần biết đó là gì
./train/waves/VIVOSSPK10/VIVOSSPK10_R128.wav,90044,được tản đà dịch thành
./train/waves/VIVOSSPK21/VIVOSSPK21_237.wav,104080,tám mươi tám mươi mốt
./train/waves/VIVOSSPK16/VIVOSSPK16_198.wav,52080,khi lên đến khoa nhi
./train/waves/VIVOSSPK43/VIVOSSPK43_068.wav,78026,phơi hay sấy khô giúp bảo quản chúng được lâu hơn
./train/waves/VIVOSSPK31/VIVOSSPK31_255.wav,286080,tuy nhiên một số thí sinh không được dự thi do không đủ các thủ tục qui định như thiếu giấy chứng minh nhân dân hoặc hộ chiếu
./train/waves/VIVOSSPK33/VIVOSSPK33_144.wav,252080,lúc ấy tôi còn đủ nhiệt huyết và tự trọng nghề nghiệp để kiên quyết từ chối không xong được đâu anh ạ
./train/waves/VIVOSSPK41/VIVOSSPK41_292.wav,108026,khi đội tuyển tưởng cầm chắc cúp nhưng cuối cùng vẫn trắng tay thì sao
./train/waves/VIVOSSPK30/VIVOSSPK30_108.wav,210080,kích cầu trước hết là tính đến biện pháp cụ thể trực tiếp như thế
./train/waves/VIVOSSPK29/VIVOSSPK29_049.wav,260080,chị đang tìm kiếm cơ hội gặp gỡ những nghệ sĩ gốc việt khác tại pháp để có thể làm triển lãm chung
./train/waves/VIVOSSPK05/VIVOSSPK05_R111.wav,144044,các công ty thủy điện sẽ có chi phí biến đổi thấp hơn nhiều
./train/waves/VIVOSSPK40/VIVOSSPK40_026.wav,116026,bó hoa cưới của cô dâu rơi vào tay em cuối buổi tiệc
./train/waves/VIVOSSPK06/VIVOSSPK06_R157.wav,108044,nhưng chúng tôi run vì thời tiết
./train/waves/VIVOSSPK32/VIVOSSPK32_121.wav,213080,sau đó hai mẹ con trở về căn phòng nhỏ chuẩn bị cỗ bàn đón giao thừa
./train/waves/VIVOSSPK43/VIVOSSPK43_248.wav,110026,nhà đang cho công ty thuê mua xong có thu nhập ngay
./train/waves/VIVOSSPK38/VIVOSSPK38_277.wav,126080,đây như một động thái nối lại quan hệ với mỹ và các công ty năng lượng toàn cầu
./train/waves/VIVOSSPK17/VIVOSSPK17_002.wav,78080,phải đưa trẻ đi khám
./train/waves/VIVOSSPK09/VIVOSSPK09_R155.wav,138044,gió mang hơi ấm pha chút lành lạnh của tiết xuân
./train/waves/VIVOSSPK26/VIVOSSPK26_143.wav,173080,vì thế từ hôm nay phải chấn chỉnh để trả lời chất vấn tốt hơn
./train/waves/VIVOSSPK15/VIVOSSPK15_052.wav,188080,không biết bao nhiêu trái châu rơi thơ thẩn trôi như ma trơi
./train/waves/VIVOSSPK19/VIVOSSPK19_048.wav,144080,mấy hôm nay tôi cũng đang đến các trại ươm cây tại đan mạch
./train/waves/VIVOSSPK43/VIVOSSPK43_288.wav,116026,do em thi khối a nên làm bài như vậy cũng tạm hài lòng
./train/waves/VIVOSSPK18/VIVOSSPK18_142.wav,76080,công việc ộn lên làm không xuể
./train/waves/VIVOSSPK14/VIVOSSPK14_227.wav,66080,sáu mươi sáu mươi mốt
./train/waves/VIVOSSPK03/VIVOSSPK03_R134.wav,84044,có thể đổ xuống đè bẹp bất cứ lúc nào
./train/waves/VIVOSSPK13/VIVOSSPK13_061.wav,197080,chị mây khẽ khàng nhặt hoa cho vào chiếc khăn tay
./train/waves/VIVOSSPK15/VIVOSSPK15_111.wav,108080,song dù sao cũng cần che chắn kỹ càng
./train/waves/VIVOSSPK18/VIVOSSPK18_108.wav,72080,vẫn chưa có một cuộc điều tra nào
./train/waves/VIVOSSPK38/VIVOSSPK38_170.wav,168080,việc tổng thống đòi chia chác doanh thu từ bức tượng cũng khiến nhiều người phẫn nộ
./train/waves/VIVOSSPK46/VIVOSSPK46_010.wav,149026,đa số người bị nạn quê ở nghệ an hà tĩnh
./train/waves/VIVOSSPK01/VIVOSSPK01_R132.wav,168044,sau đó vẽ thêm các nét phác họa màu đen vào lúc khác
./train/waves/VIVOSSPK02/VIVOSSPK02_T006.wav,96044,hỏi thế gian tình là vật gì
./train/waves/VIVOSSPK38/VIVOSSPK38_106.wav,246080,cô bé kể huyên thuyên bạn vân bằng tuổi cháu theo bố mẹ đến mường hoa chơi ở lại trong làng một đêm
./train/waves/VIVOSSPK07/VIVOSSPK07_R109.wav,170044,kết quả là não của trẻ sẽ quay mòng mòng trong xương sọ
./train/waves/VIVOSSPK43/VIVOSSPK43_125.wav,103026,thiên lý với tạo hình cho vai trần thị dung ảnh dương quốc đinh
./train/waves/VIVOSSPK04/VIVOSSPK04_R025.wav,129044,nàng trả lời như thể đây là sự thật hiển nhiên
./train/waves/VIVOSSPK18/VIVOSSPK18_271.wav,76080,hoàng gia tây ban nha vừa tuyên bố phá sản
./train/waves/VIVOSSPK02/VIVOSSPK02_R062.wav,46044,buổi chiều
./train/waves/VIVOSSPK19/VIVOSSPK19_277.wav,114080,lương của nghiên cứu viên chỉ có ba triệu đồng
./train/waves/VIVOSSPK36/VIVOSSPK36_063.wav,244080,tức là được chết nhanh thay vì chết dần mòn trong tỉnh táo thay vì phải để lâm vào hôn mê bên cạnh người thân bạn bè
./train/waves/VIVOSSPK07/VIVOSSPK07_T002.wav,95044,cũng chưa biết nữa
./train/waves/VIVOSSPK02/VIVOSSPK02_T020.wav,80044,tốt nhất là không nên biết
./train/waves/VIVOSSPK16/VIVOSSPK16_129.wav,88080,chứng này nằm trong nhóm bệnh rối loạn thức giấc và ngủ
./train/waves/VIVOSSPK06/VIVOSSPK06_R101.wav,182044,và không kém phần táo bạo giúp gian bếp trở nên thật ấn tượng
./train/waves/VIVOSSPK11/VIVOSSPK11_R077.wav,126044,thì phải dùng tiếng đàn lấp liếm giúp
./train/waves/VIVOSSPK21/VIVOSSPK21_162.wav,126080,nhưng giờ bạn đã là người nắm luật chơi
./train/waves/VIVOSSPK17/VIVOSSPK17_145.wav,48080,tới các hãng lữ hành
./train/waves/VIVOSSPK01/VIVOSSPK01_T048.wav,95044,tui biết bà giỏi rồi
./train/waves/VIVOSSPK04/VIVOSSPK04_T044.wav,166044,theo ngư dân một phẩy năm tỷ đồng là số tiền trang trải cho phí nhiên liệu
./train/waves/VIVOSSPK03/VIVOSSPK03_T037.wav,80044,nói chuyện trịnh trọng nghe ghê quá
./train/waves/VIVOSSPK20/VIVOSSPK20_018.wav,70080,và hình thành hiệp định cắt giảm nguồn cung
./train/waves/VIVOSSPK19/VIVOSSPK19_190.wav,68080,cáy bánh cáy
./train/waves/VIVOSSPK46/VIVOSSPK46_098.wav,131026,cô ta run cầm cập nhưng vẫn đứng nguyên chắc chắn
./train/waves/VIVOSSPK14/VIVOSSPK14_026.wav,118080,vờn quanh đôi mắt cọp vô hồn tròn xoe
./train/waves/VIVOSSPK45/VIVOSSPK45_124.wav,132026,tóm tắt câu chuyện tiến cử nhân tài nói về danh nhân tô hiến thành
./train/waves/VIVOSSPK03/VIVOSSPK03_R064.wav,88044,kéo lê mã tấu trên mặt đường
./train/waves/VIVOSSPK18/VIVOSSPK18_141.wav,78080,không lý do rõ ràng nào được đưa ra
./train/waves/VIVOSSPK17/VIVOSSPK17_116.wav,56080,nhưng quan trọng hơn
./train/waves/VIVOSSPK42/VIVOSSPK42_143.wav,96026,vật dụng trang trí nội thất và kích thước của chúng
./train/waves/VIVOSSPK44/VIVOSSPK44_177.wav,78026,có con gái đi thi thì sẽ đỡ lo lắng hơn
./train/waves/VIVOSSPK20/VIVOSSPK20_071.wav,68080,rẹo thằng bé cứ rèo rẹo cả ngày
./train/waves/VIVOSSPK44/VIVOSSPK44_156.wav,98026,chuyến đi đó đến giờ vẫn là một ám ảnh trong ký ức tôi
./train/waves/VIVOSSPK35/VIVOSSPK35_010.wav,302080,điều này đã rất khó rất vất vả với những người làm vận tải rồi
./train/waves/VIVOSSPK19/VIVOSSPK19_027.wav,120080,rồi đập lấy cái thứ trăng trắng béo ngậy bên trong
./train/waves/VIVOSSPK20/VIVOSSPK20_166.wav,74080,để kéo từng phuy xăng ngược suối trà ang
./train/waves/VIVOSSPK09/VIVOSSPK09_R103.wav,157044,dễ gây nên viêm âm hộ âm đạo ở bé gái
./train/waves/VIVOSSPK01/VIVOSSPK01_R080.wav,108044,một lò gạch chông chênh trên sườn đồi
./train/waves/VIVOSSPK25/VIVOSSPK25_068.wav,212080,nơi đây chỉ mới đào tạo hai mảng giáo dục thể chất và công tác huấn luyện ảnh tư liệu
./train/waves/VIVOSSPK04/VIVOSSPK04_R047.wav,77044,nên tất cả đều chuẩn bị
./train/waves/VIVOSSPK42/VIVOSSPK42_216.wav,127026,đều có những nét giản dị hồn nhiên đáng yêu của tuổi học trò
./train/waves/VIVOSSPK35/VIVOSSPK35_114.wav,426080,phần cái cuốc chét cán gãy mẹ đã cho vào bếp đun lưỡi sắt hôm qua thằng cu ki đã bán cho đồng nát
./train/waves/VIVOSSPK17/VIVOSSPK17_089.wav,90080,cả hai miếng đất này đều thuộc một chủ sở hữu
./train/waves/VIVOSSPK22/VIVOSSPK22_103.wav,95080,với sự điều hành khá linh hoạt nền kinh tế
./train/waves/VIVOSSPK42/VIVOSSPK42_279.wav,94026,thế mà đúng ngày hẹn với con bố ra đi vĩnh viễn
./train/waves/VIVOSSPK40/VIVOSSPK40_270.wav,91026,đảm bảo quyền lợi của người được hỗ trợ đào tạo nghề
./train/waves/VIVOSSPK30/VIVOSSPK30_035.wav,357080,trần đế quỹ đã lãnh đạo dân nam đoạt được thắng lợi sau thấy dân cùng kiệt đói khát máu đổ xương rơi
./train/waves/VIVOSSPK42/VIVOSSPK42_209.wav,102026,và chúng em còn phải học bao nhiêu môn khác nữa
./train/waves/VIVOSSPK19/VIVOSSPK19_156.wav,181080,đẹp được đưa đi cấp cứu tại bệnh viện đa khoa tỉnh đồng tháp
./train/waves/VIVOSSPK30/VIVOSSPK30_080.wav,254080,việc trang phục hợp với màu da chính là khuôn mặt bạn có sáng hơn hay không với màu sắc ấy
./train/waves/VIVOSSPK42/VIVOSSPK42_032.wav,112026,thông thường người ta chỉ thích nói mặt tốt nhiều hơn
./train/waves/VIVOSSPK22/VIVOSSPK22_127.wav,128080,biển xanh trong với bãi cát trắng tinh lùi xa tít
./train/waves/VIVOSSPK02/VIVOSSPK02_R084.wav,104044,để có thể ghi được nhiều điểm hơn
./train/waves/VIVOSSPK11/VIVOSSPK11_R087.wav,202044,như thể con sông đã dầm nước vào tận xương tủy chúng tớ vậy
./train/waves/VIVOSSPK34/VIVOSSPK34_208.wav,138080,dũng đã được thay trang phục sang quần áo tù hai tay vẫn bị còng
./train/waves/VIVOSSPK40/VIVOSSPK40_276.wav,102026,vì vậy muốn có nguyên liệu công ty phải nâng giá vận chuyển
./train/waves/VIVOSSPK05/VIVOSSPK05_R085.wav,143044,những dấu hiệu khác là răng mất màu và có mùi khi chà răng
